RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022
362,574,Adams County,County,PA,PA,Gettysburg,42,1,116827,117174,117414,117973,118452,118928,119376,119869,120444,121014,121847,122705,123599,124164,124764,125416,126233,127033,127770,128309,128762,129253,129717,130268,130601,131207,131760,132521,133343,134231,135231,136004,136793,137498,138070,138609,138912,139475,140061,140804,141721,142585,143620,144731,146177,147733,148841,149789,150458,151733,153071,154682,156635,158832,161327,162639,163766,164673,166141,167563,168836,170704,172836,175288,177372,179413,181496,187749,194354,201066,203244,205175,206740,208631,210202,212057,214266,217061,219703,221803,222868,224015,225122,226317,226945,226948,227165,227509,227619,227481,226970,227265,227219,227219,227061,227673,228345,228809,227405,225753,224100,223452,222860,222013,221496,220919,220426,219860,220028,220253,220426,219854,219032,217984,216907,215831,214916,214056,213521,212945,212623,212381,212356,212362,212242,211850,211353,210993,210707,210307,209695,209031,207882,206609,205378,204631,204051,203538,203004,203264,203751,204288,204189,203887,203770,203480,203437,203285,203248,203063,202868,202666,202457,202402,202490,202645,202795,202840,202965,203052,203121,203039,202917,202555,202315,202045,202183,202249,202463,202682,203188,203656,204003,204129,204322,204393,204580,204664,204926,205212,205641,206076,206459,206726,206884,207038,207153,207077,206792,206491,206328,206371,201887,197604,193050,193495,193657,194117,194210,194562,194965,195133,195397,195584,196092,196443,197516,198674,200252,201593,202597,203212,203594,204493,205395,206326,207113,208138,209093,209694,210390,210935,211573,211725,211865,211999,212095,212134,212540,213148,213783,214412,215155,216210,217180,217767,217923,217978,217647,217455,217925,219243,220796,221507,222001,222746,223988,225785,227864,230308,232594,234523,235897,233288,235178,237567,244099,246542,248876,251510,254217,257064,259805,262471,265230
429,575,Cecil County,County,MD,MD,Philadelphia-Camden-Wilmington,24,15,145908,146043,146111,146383,146780,147299,147911,148464,149279,149811,150659,151512,152722,153960,154947,155698,156404,157293,157178,157104,156806,157873,158512,159259,159774,160486,161410,162409,163419,164252,165371,166479,167889,168776,169756,170378,171345,172458,173830,175339,176628,177829,178921,180288,181948,183981,186398,189018,191915,195126,198235,200339,201756,203341,206671,210609,214938,218332,220845,222512,224053,225848,228671,231562,235594,239931,244371,248516,252274,256639,260930,264766,266943,268803,271382,274918,278727,281007,283641,284314,284705,284720,284699,283806,282365,281711,282861,285093,287264,287956,286919,286003,284951,283764,282368,281381,280836,280238,278634,275835,271714,269070,267413,264446,259963,256188,254581,254888,254137,252059,250262,249555,248379,245655,240915,239498,238897,238865,237441,234846,233381,230911,230077,229298,230861,233190,234634,235638,233622,232637,230562,229629,227791,227656,226951,226396,224007,222012,220910,219307,217696,214205,212856,212650,213002,211550,208352,206021,205273,205867,206344,207681,209940,212253,212024,210574,210139,210150,213662,215597,218158,217455,218086,219865,221978,223094,223667,224059,226206,227993,230526,230802,231948,232727,232598,230946,228822,227804,227253,227673,226761,225403,223788,222324,222235,221212,222269,222259,222678,222184,221316,220459,218115,216795,215380,217230,218780,220013,219980,219381,220218,221765,224988,227971,231090,234208,235535,236927,236933,237020,235896,234400,233948,234511,235863,237058,236757,237646,236948,237587,237180,239172,241262,242278,243192,243295,244379,245458,247754,249804,250315,250462,250157,250832,251479,252056,252166,250995,249733,248943,250095,252664,253655,254398,253326,253910,254314,256889,259002,261280,263604,266311,269527,272872,276940,280139,283689,287242,291396,294595,298231,302263,306197,309662,312713
2997,576,Pennington County,County,SD,SD,Rapid City,46,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177826,177923,177955,178018,177991,178038,178006,178165,178193,178303,178182,177936,177595,177116,176648,176094,175706,175332,175037,174834,174770,174951,175156,175604,176121,176753,177098,177204,177283,177541,177849,178031,177851,177455,176892,176557,176514,176457,176341,176043,175828,175787,175762,175764,175705,173684,171651,169724,170032,170547,171051,171391,171694,171961,172448,173009,173622,174126,174559,175067,175584,176365,177061,177771,178167,178561,178867,179537,180074,181040,181695,182500,182943,183305,183615,184005,184385,184780,185093,185506,186130,186868,187758,188334,188831,189215,189788,190267,190598,190847,191313,191910,192432,193125,193957,195096,195825,196397,196692,197143,197681,198444,199356,200252,201191,202183,203165,204341,205479,206649,207219,207758,208011,208481,208574,208766,209091,209774,210493,211391,212180,212599,213118,213592,214658,215470,216439,217323,218278,219471,220678,221910,222747,223594,224412,225114,225619,226027,226720,227319,228142,228761,229810,230443,231254,231961,233221,234745,236676,238704,240722,244805,250556,258249,264638,270765,276422,282223,288104,293784,299601,304781,309998,315174
855,577,Bartow County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,15,111851,112044,112259,112772,113381,114054,114693,115380,116096,116833,117712,118613,119640,120311,120973,121533,122234,122905,123513,124177,124838,125478,125892,126206,126758,127618,128636,129621,130709,131367,132050,132093,132295,132266,132376,132627,132813,133072,133035,133023,132641,132320,131874,132110,132392,132661,132706,132890,133221,133752,134407,135073,135391,135461,135409,135474,135759,136113,136386,136166,135799,135586,136074,136778,137524,137918,138262,138674,139268,140054,140811,141484,141900,142352,142710,143035,143242,143628,144064,144536,144899,145376,145615,145843,145942,146316,146627,146927,147048,147251,147561,147639,147808,148059,148686,149302,149117,148754,149158,150071,150647,148723,146542,144565,144007,142959,141716,140387,139711,139128,138334,137216,136055,135029,134131,133061,132031,131035,130134,129100,128183,127365,126687,126070,125494,125119,124705,124318,123555,122856,121936,121122,120170,119363,118357,117149,116029,115224,114651,114010,113314,112694,112316,111878,112169,112399,112741,112491,112290,112254,112278,112427,112687,112998,113404,113855,114959,116040,117051,117563,118101,118840,119524,120250,120928,121656,122359,123108,123824,124565,125216,125963,126708,127598,128356,129116,129806,130503,131177,131762,132285,132560,132790,133190,133996,135140,136287,137175,137686,137970,138584,139337,140337,141116,141961,142969,144074,145279,146167,146860,147608,148703,149922,151031,151717,152556,153479,154894,156280,157615,158836,160186,161881,163600,165186,166179,166769,167221,167978,169158,169845,171241,172567,175117,177888,180012,181623,182433,183827,185283,186218,186998,187643,188511,189267,190163,190704,191603,192307,193207,194034,194171,194695,195478,196962,198348,199718,201200,202737,204641,206705,209313,211431,213845,217094,220486,226157,230926,236139,239919,243802,249387,255596,263020,270703
1263,578,Newton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,217,85401,85699,85970,86578,87178,87804,88415,89037,89704,90289,90952,91560,92327,92845,93466,93885,94099,94086,94171,94555,95102,95570,96010,96372,96618,96917,97199,97530,97880,98235,98675,98948,99274,99555,99941,100158,100288,100375,100506,100741,100931,101133,101346,101652,101918,102172,102344,102524,102649,102874,103102,103424,103727,104075,104265,104455,104751,105134,105472,105672,105845,106115,106497,106875,107260,107481,107741,107882,108086,108376,108755,109172,109470,109863,110222,110663,111044,111451,111892,112372,112865,113190,113403,113395,113536,113614,113864,113979,113870,113631,113313,113104,112988,113000,112989,112824,112393,111452,110469,109152,109648,109982,110982,110196,109247,107460,105287,103227,104626,107646,109291,107940,105205,103496,100213,97951,95754,94882,93481,92552,91781,90631,89496,87761,87117,86275,85440,84294,83548,83761,82619,81273,79862,79729,79434,78782,78162,77936,77825,76972,76114,76736,78014,80120,81157,81970,82453,82754,82980,83041,83778,85891,87626,87616,86431,85437,86981,89395,91415,92937,94895,97938,100072,101493,101420,102388,104975,108915,110088,108331,107505,109538,113602,116398,118014,119928,122994,125693,126788,125812,125531,125567,126776,127998,128339,127776,127447,127380,127865,128341,129069,130046,130512,131677,132349,133433,133812,134379,135013,135537,136234,137159,138852,139964,140347,140553,140943,141486,142007,142535,143416,144054,144934,145170,145454,146025,147024,148566,149581,151186,152435,154451,156464,158382,160038,161392,163689,165801,167531,168825,170070,171584,172319,172868,173414,174001,174886,175693,176525,177422,178566,180527,181670,182359,181969,181884,181843,182149,183785,186460,189882,192882,195695,198557,201008,203084,205520,209927,215376,221033,226718,234960,243901,253883,263467
1856,579,Lenawee County,County,MI,MI,Adrian,26,91,114026,114454,114992,116189,117175,117940,118840,119604,120653,120949,121433,121658,122409,123057,123309,123417,123736,124156,124474,124564,124953,125245,125583,125950,126282,126655,127041,127488,127724,127694,127580,127739,127793,127833,127788,128062,128612,129033,129292,129010,128985,128910,129563,130061,130920,131655,132387,133269,134046,134984,135520,136107,136944,137728,138080,138287,138860,139895,140316,140537,140819,141496,142658,143667,144775,145266,145530,145860,146296,146722,147030,147500,147925,148293,148255,148317,148353,148544,148620,148564,148367,148061,147948,147953,148005,147749,147402,147086,146747,145888,144676,143468,142395,141717,140414,139580,138784,138272,137505,136784,135966,135043,133710,133120,132756,132353,131803,130994,130018,128997,127960,126783,125247,123832,122683,121606,120279,119102,118170,117253,116465,115679,115335,114962,114663,114386,114375,114026,113485,112690,112117,111563,110774,109928,109119,108671,108343,108314,108262,108384,108119,107954,107688,107390,106983,106555,106468,106526,106651,106804,107023,107432,107818,108282,108751,109219,109545,109968,110521,111166,111769,112656,113682,112920,111801,110740,111336,112339,113146,113921,114310,115127,116651,118296,119046,119345,119386,119304,119203,119150,120033,120648,121456,121916,122462,122711,123401,124250,125384,126314,126956,127625,128019,128604,129241,130184,131181,131464,131812,132240,133639,134664,135687,136202,137067,138107,139582,141118,142685,144013,144649,145087,145531,146302,147102,147807,148626,149528,150499,151382,151653,151666,151270,151513,151643,152323,152609,153028,153493,154149,154846,155602,156722,157736,158896,159541,160588,161623,162638,163542,163604,163576,163658,163786,163923,164030,165045,166826,168988,170903,172462,173485,173989,175232,176842,179733,182248,185539,188711,192495,195990,199891,203751,207341,209570
1758,580,Hanover County,County,VA,VA,Richmond,51,85,176327,176822,177373,178372,179026,179377,179661,180244,180983,181844,182858,183959,184714,185304,184597,184121,183572,184232,184899,185854,186938,188078,188800,189238,189682,190224,191134,191975,192786,193303,194161,195276,196645,197911,199075,200188,200976,201563,202048,202607,203437,204524,205866,207420,209103,211159,213135,214734,215901,216876,218713,220589,222745,224539,226886,229691,232797,235266,237437,239395,241412,243129,244778,246702,249587,253182,256880,260421,263564,266926,270199,273373,276247,279073,281895,284887,287452,290076,292518,294557,295825,297123,298574,300049,299933,299374,298831,298846,298637,298879,299170,300055,300205,300544,300697,300059,299852,298849,298938,299252,298553,297085,294723,293389,292554,291773,290307,287934,285528,284284,282931,279278,276167,274603,273798,270823,267657,265080,264688,264929,264640,263415,260989,261403,261665,260390,257740,256526,256469,256661,255091,254058,252955,252432,251997,248682,245793,242935,242091,240947,239345,238907,237521,236154,234218,235078,235427,236103,235765,235329,235186,234649,234695,233815,233058,232732,234684,236427,238854,240246,242118,243331,244800,246251,247629,248688,250430,252110,253647,254504,255421,256430,256310,256859,257269,258185,258603,258620,258520,257792,257812,257693,258637,259607,261216,262024,261931,261851,261496,261537,261365,261606,261992,261713,261650,261819,262925,263913,264794,265239,265914,266546,267972,269391,270839,271833,272760,273613,274540,275670,276711,277651,278766,279952,281219,281954,283053,284496,286332,288314,289659,290233,290485,290751,291437,292210,293271,294845,295769,296077,295969,295557,296075,296519,297705,298166,298935,299570,300533,301097,301537,302825,304025,305338,305873,306530,307577,308837,310583,312793,315467,318676,320872,322991,326089,330262,334748,338390,342794,346729,350498,352426,354445,356571,359819
1343,581,Putnam County,County,NY,NY,New York-Newark-Jersey City,36,79,211283,213302,214225,216770,218868,221644,224339,226250,227995,229324,231336,233493,235683,237886,239516,241398,243471,246143,249231,252165,255432,258710,262210,264987,267125,267555,269981,274350,279435,282951,285320,288975,292640,296736,301135,305772,309849,313658,317065,319234,321321,324282,328249,332387,336203,340055,343437,346857,350326,353949,356907,359863,363309,368067,373022,377643,381589,385101,388267,391197,394863,398257,399609,402790,406965,413152,417064,420429,423340,425950,427960,429820,432040,433959,432623,432566,433190,435934,435924,434957,434484,433671,432832,432557,429597,429798,430977,433275,432417,430837,429748,429845,428426,426825,421807,419405,418587,419150,419682,418170,415467,408755,405185,403118,401619,399550,396311,392773,388937,386295,384594,379273,374741,370399,369015,366550,365211,363176,362431,364216,366080,366600,363524,363740,364796,366073,366274,366947,368459,367540,363811,357304,352349,350921,351599,350600,347109,341886,334928,328354,321793,319424,318481,316911,316435,312762,311644,309718,310436,311075,310196,309023,308783,308864,309347,309005,308826,311808,315627,317229,316401,316728,320016,321638,322556,325042,329480,332595,335482,333717,331772,327782,328458,328679,329978,330915,332041,330840,329415,329363,327660,324797,321324,321756,323037,325998,328012,329395,330482,329222,329551,328003,329366,330317,330783,327855,324275,326059,330611,335849,336635,338526,340572,342624,343784,345061,347484,350073,352057,352154,351802,351544,352057,352500,353856,356658,359117,361085,360366,362312,363640,366783,367954,368807,368924,369858,369972,370908,370418,370043,370588,372908,376563,378171,379490,380466,381524,381420,380459,380340,379644,380840,380443,381106,379427,379588,379553,382173,385456,391108,395727,399455,402051,405777,411330,418137,426075,434063,440665,446437,451911,457563,462629,467615,472549
112,582,Cass County,County,MO,MO,Kansas City,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145088,145762,146375,147433,148045,148747,149196,149767,150048,150731,151041,151604,151852,152732,153442,154175,154391,154805,154787,155072,154063,153957,153933,154785,155370,155973,156851,157143,157200,157159,157615,158386,159223,159836,160247,160726,161324,161820,162179,162772,163619,164088,164297,164432,164741,165008,165250,165330,164810,163683,162920,163217,163779,163994,163628,163480,163328,163019,162705,162356,161241,159950,158385,157978,156905,156927,156267,156928,156179,156209,155590,155276,154839,153753,153097,151201,149602,146885,146214,145809,146550,147746,149933,152390,152692,152124,150318,149006,147611,146851,146569,146510,147166,147501,146739,143628,141874,140408,141480,141290,141845,140833,139879,139134,139265,136692,133986,131843,132373,132984,133124,133709,135759,138024,139776,140169,141107,142557,144390,145690,147088,147942,149133,149885,150934,151794,152775,153272,153580,152921,152843,153011,154267,155281,155946,156120,156226,156171,156441,156410,156592,156927,157172,158268,159352,160863,161887,163315,164859,166305,166696,166885,166707,167377,167849,168575,169202,170389,171986,173549,174771,175530,176292,176925,177746,178603,180215,181813,183022,184049,184574,185467,186196,187762,189516,191237,192328,193183,193977,195159,196467,198246,200091,202177,203533,204705,205112,205790,206925,208653,210036,210883,210900,211103,211062,211087,210894,210826,211426,211814,212611,213076,213979,214716,215620,217012,218680,220918,223094,225967,228257,230694,232686,236504,241921,247299,252265,256921,260821,264511,267444,271277,275023,278638,281629
2110,583,Yamhill County,County,OR,OR,Portland-Vancouver-Hillsboro,41,71,156609,156804,157073,157548,157980,158313,158639,159070,159563,160156,160833,161617,162572,163440,164316,165012,165567,166013,166470,166968,167468,167892,168405,168903,169334,169688,169999,170381,170954,171718,172593,173165,173656,174081,174615,175128,175539,176094,176587,177189,177766,178445,179171,180206,179950,179802,178990,179389,179860,181303,182937,184553,186327,188270,190425,191532,192449,193281,194956,196966,198833,201425,204193,203255,201308,199364,201453,203929,207080,210526,214318,217123,219096,221126,224003,228151,232920,238036,242621,246377,249465,252028,254369,256188,257724,259131,260733,263163,265543,268161,270134,271701,272478,273186,273762,272377,270629,268227,267592,266447,266152,265067,263908,261443,258118,254747,251566,249517,247789,246092,243972,241787,239308,236949,234391,232117,230273,228630,227123,225729,224637,223818,222908,222040,220936,219852,218320,217004,216198,215242,214954,213820,213792,212499,211231,208427,206374,202423,200473,198674,199359,197948,196013,196726,198663,202018,200863,200565,198492,199850,200036,201986,203324,206996,208370,207522,204590,203521,206706,211177,216477,219508,222345,222842,222772,223049,227302,232348,236037,236754,237285,236825,238266,239422,241513,243020,244388,245968,246644,247901,249415,251417,252970,255644,256956,258318,258232,259613,260712,262413,263246,263530,264740,266318,268990,271232,274601,278893,285077,290324,294469,296508,298973,302642,306977,311129,313679,316427,318056,319700,318780,316323,315244,314929,316832,317163,319293,321919,326202,328780,332332,335370,338978,341855,344571,347396,348552,348903,347382,348364,349770,353227,354500,355630,355592,356497,358113,359861,361556,362234,363512,364409,365904,367521,369743,372480,376168,380775,384900,388322,392781,399632,406608,413027,417116,423148,430152,439776,448453,457345,465375,473837,479778,483629,486927
2039,584,Steuben County,County,NY,NY,Corning,36,101,79091,79531,79977,80850,81537,80729,79813,78741,79088,79358,80038,80632,81660,82335,83215,83575,84186,84732,85526,86253,86749,87181,87297,87440,87476,87950,88370,88913,89266,89738,90049,89222,88296,87093,87232,87234,87312,86650,85792,85712,85984,86459,86347,86625,87291,86832,86012,85610,87605,88308,88433,87365,87676,88291,88674,89268,89372,89802,89941,90070,90201,90265,90609,90667,91103,91638,92316,93934,95273,96793,97264,98027,98520,99287,100135,100658,101043,101135,101515,101461,102427,103521,104997,105034,104628,104166,103871,104024,103857,104156,104681,106376,107838,109038,109124,109167,109431,109749,109820,109229,108476,108601,107879,107101,105385,104676,103939,104216,104010,104033,103261,102883,101369,97772,94446,92000,92011,92720,94057,94781,95090,94787,95058,94874,94837,94631,94744,94958,94454,93533,92377,91601,91652,92328,93273,93472,93231,92607,92444,92117,92229,92028,91916,91644,91351,91313,91175,91408,92008,93006,93794,94457,94944,95696,96143,96553,96538,96700,97006,97500,97702,97537,97199,96727,96314,96224,96778,97578,98116,98119,97970,98036,98591,99076,99344,99004,98558,98434,98197,97979,97659,97666,97836,98246,98506,99153,98931,99002,98859,98880,98693,97916,97369,97073,97227,97435,97803,98777,100043,100967,100938,100258,99779,99238,99391,99345,99686,99910,100606,101647,102691,103456,104369,104781,104798,104622,104804,105545,106060,106538,106856,106815,107167,107238,107564,107388,107362,107079,106938,106599,106796,106935,107372,107904,108733,109547,109941,110214,109882,109729,109835,110418,111024,110773,110160,109423,109374,109793,110444,111060,111789,113061,114330,115483,117421,119753,122190,123583,125179,126732,128500,130331,132414,134093,131901
